App name,Date,Time,Duration
Instagram,12/28/18,00:10:11,00:04:06
Google,12/28/18,00:14:17,00:00:01
YouTube,12/28/18,00:14:19,00:12:12
Google,12/28/18,00:26:33,00:00:02
Instagram,12/28/18,00:26:35,00:00:48
Google,12/28/18,00:27:23,00:00:02
Screen off (locked),12/28/18,00:27:25,00:04:08
Screen on (locked),12/28/18,00:31:33,00:00:02
Screen on (unlocked),12/28/18,00:31:35,00:00:00
Google,12/28/18,00:31:35,00:00:01
Clock,12/28/18,00:31:36,00:00:04
Google,12/28/18,00:31:41,00:00:05
Screen off (locked),12/28/18,00:31:46,07:04:15
Screen on (locked),12/28/18,07:36:02,00:00:01
Clock,12/28/18,07:36:02,00:00:45
Screen off (locked),12/28/18,07:36:47,00:08:14
Screen on (locked),12/28/18,07:45:01,00:00:01
Clock,12/28/18,07:45:02,00:00:27
Screen off (locked),12/28/18,07:45:29,00:02:20
Screen on (locked),12/28/18,07:47:50,00:00:00
Screen on (unlocked),12/28/18,07:47:50,00:00:00
Google,12/28/18,07:47:50,00:00:08
Chrome,12/28/18,07:47:59,00:00:13
Google,12/28/18,07:48:13,00:00:01
Instagram,12/28/18,07:48:15,00:03:10
Google,12/28/18,07:51:24,00:00:01
Chrome,12/28/18,07:51:25,00:03:52
Google,12/28/18,07:55:17,00:00:04
Screen off (locked),12/28/18,07:55:20,00:02:35
Screen on (locked),12/28/18,07:57:55,00:00:00
Screen on (unlocked),12/28/18,07:57:56,00:00:00
Google,12/28/18,07:57:56,00:00:07
Chrome,12/28/18,07:58:03,00:00:46
Google,12/28/18,07:58:49,00:00:02
Chrome,12/28/18,07:58:52,00:00:02
Google,12/28/18,07:58:54,00:00:01
Screen off (locked),12/28/18,07:58:55,00:01:31
Screen on (locked),12/28/18,08:00:26,00:00:00
Screen on (unlocked),12/28/18,08:00:26,00:00:01
Google,12/28/18,08:00:27,00:00:01
Chrome,12/28/18,08:00:28,00:03:05
Google,12/28/18,08:03:33,00:00:01
Screen off (locked),12/28/18,08:03:34,00:07:00
Screen on (locked),12/28/18,08:10:35,00:00:00
Screen on (unlocked),12/28/18,08:10:35,00:00:02
Instagram,12/28/18,08:10:37,00:00:10
Google,12/28/18,08:10:47,00:00:02
Screen off (locked),12/28/18,08:10:49,00:00:32
Screen on (locked),12/28/18,08:11:21,00:00:00
Screen on (unlocked),12/28/18,08:11:21,00:00:00
Google,12/28/18,08:11:21,00:00:01
Chrome,12/28/18,08:11:22,00:01:10
Google,12/28/18,08:12:32,00:00:02
Screen off (locked),12/28/18,08:12:34,00:04:58
Screen on (locked),12/28/18,08:17:32,00:00:01
Screen on (unlocked),12/28/18,08:17:33,00:00:00
Google,12/28/18,08:17:33,00:00:02
Screen off (locked),12/28/18,08:17:35,00:00:45
Screen on (locked),12/28/18,08:18:20,00:00:01
Screen on (unlocked),12/28/18,08:18:20,00:00:00
Google,12/28/18,08:18:21,00:00:12
YouTube,12/28/18,08:18:33,00:25:30
Google,12/28/18,08:44:04,00:00:03
Screen off (locked),12/28/18,08:44:08,00:00:52
Screen on (locked),12/28/18,08:45:00,00:00:00
Screen on (unlocked),12/28/18,08:45:00,00:00:01
Google,12/28/18,08:45:01,00:00:04
Snapchat,12/28/18,08:45:04,00:00:16
Google,12/28/18,08:45:21,00:00:01
Google,12/28/18,08:45:24,00:00:09
Screen off (locked),12/28/18,08:45:33,00:02:43
Screen on (locked),12/28/18,08:48:15,00:00:03
Screen off (locked),12/28/18,08:48:19,00:01:40
Screen on (locked),12/28/18,08:49:59,00:00:01
Google,12/28/18,08:50:00,00:00:00
Screen on (unlocked),12/28/18,08:50:00,00:00:21
Screen off (locked),12/28/18,08:50:22,00:01:19
Screen on (locked),12/28/18,08:51:41,00:00:01
Screen on (unlocked),12/28/18,08:51:42,00:00:00
Google,12/28/18,08:51:42,00:00:04
Google,12/28/18,08:51:47,00:00:02
Screen off (locked),12/28/18,08:51:48,00:50:09
Screen on (locked),12/28/18,09:41:57,00:00:01
Screen on (unlocked),12/28/18,09:41:58,00:00:00
Google,12/28/18,09:41:59,00:00:14
Screen off (locked),12/28/18,09:42:13,00:02:53
Screen on (locked),12/28/18,09:45:06,00:00:04
Screen on (unlocked),12/28/18,09:45:10,00:00:00
Google,12/28/18,09:45:10,00:00:05
Screen off (locked),12/28/18,09:45:15,00:00:43
Screen on (locked),12/28/18,09:45:59,00:00:00
Screen on (unlocked),12/28/18,09:45:59,00:00:00
Google,12/28/18,09:45:59,00:00:04
Snapchat,12/28/18,09:46:03,00:01:33
Google,12/28/18,09:47:37,00:00:07
Google,12/28/18,09:47:45,00:00:16
Instagram,12/28/18,09:48:01,00:00:25
Google,12/28/18,09:48:26,00:00:01
Google,12/28/18,09:48:29,00:00:03
Screen off (locked),12/28/18,09:48:31,00:00:01
Screen on (locked),12/28/18,09:48:32,00:00:10
Screen off (locked),12/28/18,09:48:42,00:44:11
Screen on (locked),12/28/18,10:32:53,00:00:02
Screen off (locked),12/28/18,10:32:55,00:03:35
Screen on (locked),12/28/18,10:36:31,00:00:11
Screen off (locked),12/28/18,10:36:42,00:00:20
Screen on (locked),12/28/18,10:37:02,00:00:02
Screen off (locked),12/28/18,10:37:04,00:16:21
Screen on (locked),12/28/18,10:53:25,00:00:01
Screen on (unlocked),12/28/18,10:53:26,00:00:00
Google,12/28/18,10:53:27,00:00:05
Screen off (locked),12/28/18,10:53:32,00:03:25
Screen on (locked),12/28/18,10:56:56,00:00:01
Screen on (unlocked),12/28/18,10:56:57,00:00:00
Google,12/28/18,10:56:58,00:00:01
Chrome,12/28/18,10:56:59,00:00:33
Screen off (locked),12/28/18,10:57:32,00:47:12
Screen on (locked),12/28/18,11:44:44,00:00:00
Screen on (unlocked),12/28/18,11:44:45,00:00:00
Google,12/28/18,11:44:45,00:00:13
Photos,12/28/18,11:44:58,00:02:09
Google,12/28/18,11:47:09,00:00:06
Screen off (locked),12/28/18,11:47:14,00:37:00
Screen on (locked),12/28/18,12:24:14,00:00:00
Screen on (unlocked),12/28/18,12:24:15,00:00:00
Google,12/28/18,12:24:15,00:00:23
Chrome,12/28/18,12:24:38,00:00:17
Google,12/28/18,12:24:55,00:00:03
Lite,12/28/18,12:24:58,00:00:22
Google,12/28/18,12:25:20,00:00:05
Google Pay,12/28/18,12:25:25,00:00:36
Twitter,12/28/18,12:26:01,00:01:41
Google,12/28/18,12:27:42,00:00:01
Twitter,12/28/18,12:27:43,00:00:01
Google,12/28/18,12:27:44,00:00:02
Chrome,12/28/18,12:27:46,00:11:40
Google,12/28/18,12:39:30,00:00:03
Screen off (locked),12/28/18,12:39:33,00:19:16
Screen on (locked),12/28/18,12:58:49,00:00:01
Screen on (unlocked),12/28/18,12:58:51,00:00:02
Snapchat,12/28/18,12:58:53,00:01:31
Google,12/28/18,13:00:24,00:00:01
Instagram,12/28/18,13:00:26,00:08:04
Snapchat,12/28/18,13:08:30,00:00:09
Instagram,12/28/18,13:08:40,00:00:47
Google,12/28/18,13:09:27,00:00:03
Google Pay,12/28/18,13:09:30,00:00:30
Instagram,12/28/18,13:10:01,00:17:10
Google,12/28/18,13:27:11,00:00:04
Screen off (locked),12/28/18,13:27:15,00:01:45
Screen on (locked),12/28/18,13:29:00,00:00:09
Screen off (locked),12/28/18,13:29:08,00:09:30
Screen on (locked),12/28/18,13:38:39,00:00:01
Screen on (unlocked),12/28/18,13:38:39,00:00:00
Google,12/28/18,13:38:39,00:00:04
Phone,12/28/18,13:38:43,00:00:06
Contacts,12/28/18,13:38:49,00:00:12
Google,12/28/18,13:39:01,00:00:02
Screen off (locked),12/28/18,13:39:03,00:20:13
Screen on (locked),12/28/18,13:59:16,00:00:00
Screen on (unlocked),12/28/18,13:59:17,00:00:00
Google,12/28/18,13:59:17,00:00:03
Google,12/28/18,13:59:21,00:00:02
Screen off (locked),12/28/18,13:59:24,00:08:49
Screen on (locked),12/28/18,14:08:13,00:00:02
Screen off (locked),12/28/18,14:08:14,00:01:49
Screen on (locked),12/28/18,14:10:04,00:00:01
Screen on (unlocked),12/28/18,14:10:05,00:00:00
Google,12/28/18,14:10:05,00:00:01
Google,12/28/18,14:10:07,00:00:03
Screen off (locked),12/28/18,14:10:09,00:14:42
Screen on (locked),12/28/18,14:24:51,00:00:02
Screen on (unlocked),12/28/18,14:24:52,00:00:00
Google,12/28/18,14:24:52,00:00:04
Screen off (locked),12/28/18,14:24:56,00:20:29
Screen on (locked),12/28/18,14:45:25,00:00:02
Screen on (unlocked),12/28/18,14:45:28,00:00:00
Google,12/28/18,14:45:28,00:00:01
Messages,12/28/18,14:45:28,00:00:11
Google,12/28/18,14:45:40,00:00:02
Screen off (locked),12/28/18,14:45:42,00:05:23
Screen on (locked),12/28/18,14:51:05,00:00:01
Screen on (unlocked),12/28/18,14:51:06,00:00:00
Google,12/28/18,14:51:07,00:00:04
Screen off (locked),12/28/18,14:51:10,00:00:35
Screen on (locked),12/28/18,14:51:45,00:00:00
Screen on (unlocked),12/28/18,14:51:45,00:00:00
Google,12/28/18,14:51:46,00:00:07
Calendar,12/28/18,14:51:53,00:00:01
Google,12/28/18,14:51:55,00:00:08
Google,12/28/18,14:52:04,00:00:02
Snapchat,12/28/18,14:52:06,00:01:13
Screen off,12/28/18,14:53:19,00:09:58
Screen on (unlocked),12/28/18,15:03:17,00:00:01
Snapchat,12/28/18,15:03:18,00:00:02
Google,12/28/18,15:03:20,00:00:22
Screen off (locked),12/28/18,15:03:42,00:00:01
Screen on (locked),12/28/18,15:03:43,00:00:01
Screen on (unlocked),12/28/18,15:03:44,00:00:00
Google,12/28/18,15:03:44,00:00:07
App Usage,12/28/18,15:03:51,00:00:14
WhatsApp,12/28/18,15:04:07,00:00:05
WPS Office,12/28/18,15:04:12,00:00:08
App Usage,12/28/18,15:04:23,00:00:12
WhatsApp,12/28/18,15:04:37,00:00:04
WPS Office,12/28/18,15:04:42,00:00:35
App Usage,12/28/18,15:05:19,00:00:15
WhatsApp,12/28/18,15:05:35,00:00:04
WPS Office,12/28/18,15:05:39,00:00:12
WhatsApp,12/28/18,15:05:53,00:00:04
WPS Office,12/28/18,15:05:57,00:00:07
Google,12/28/18,15:06:04,00:00:03
Screen off (locked),12/28/18,15:06:07,00:00:14
Screen on (locked),12/28/18,15:06:21,00:00:01
Screen on (unlocked),12/28/18,15:06:23,00:00:00
Google,12/28/18,15:06:23,00:00:02
Screen off (locked),12/28/18,15:06:24,00:00:26
Screen on (locked),12/28/18,15:06:50,00:00:01
Screen on (unlocked),12/28/18,15:06:51,00:00:00
Google,12/28/18,15:06:51,00:00:02
App Usage,12/28/18,15:06:53,00:00:10
WhatsApp,12/28/18,15:07:04,00:00:05
WPS Office,12/28/18,15:07:09,00:00:08
Google,12/28/18,15:07:19,00:00:04
App Usage,12/28/18,15:07:23,00:00:07
Google,12/28/18,15:07:30,00:00:09
Screen off (locked),12/28/18,15:07:39,00:02:46
Screen on (locked),12/28/18,15:10:25,00:00:00
Screen on (unlocked),12/28/18,15:10:25,00:00:00
Google,12/28/18,15:10:26,00:00:04
App Usage,12/28/18,15:10:30,00:00:15
WhatsApp,12/28/18,15:10:46,00:00:04
WPS Office,12/28/18,15:10:50,00:00:04
App Usage,12/28/18,15:10:56,00:00:09
WhatsApp,12/28/18,15:11:06,00:00:05
WPS Office,12/28/18,15:11:11,00:00:29
Google,12/28/18,15:11:40,00:00:03
App Usage,12/28/18,15:11:43,00:00:57
Google,12/28/18,15:12:40,00:00:01
Google,12/28/18,15:12:46,00:00:04
Screen off (locked),12/28/18,15:12:50,00:01:54
Screen on (locked),12/28/18,15:14:44,00:00:00
Screen on (unlocked),12/28/18,15:14:44,00:00:01
Google,12/28/18,15:14:45,00:00:01
App Usage,12/28/18,15:14:46,00:01:01
Screen off,12/28/18,15:15:47,00:00:02
Screen on (unlocked),12/28/18,15:15:48,00:00:01
App Usage,12/28/18,15:15:49,00:00:13
WhatsApp,12/28/18,15:16:04,00:00:05
WPS Office,12/28/18,15:16:09,00:00:49
WPS Office,12/28/18,15:16:59,00:00:13
Google,12/28/18,15:17:13,00:00:03
Screen off (locked),12/28/18,15:17:16,00:01:04
Screen on (locked),12/28/18,15:18:19,00:00:00
Screen on (unlocked),12/28/18,15:18:20,00:00:01
Google,12/28/18,15:18:20,00:00:13
Screen off (locked),12/28/18,15:18:33,00:08:53
Screen on (locked),12/28/18,15:27:26,00:00:00
Screen on (unlocked),12/28/18,15:27:26,00:00:02
WhatsApp,12/28/18,15:27:28,00:00:16
Google,12/28/18,15:27:44,00:00:01
Instagram,12/28/18,15:27:44,00:00:04
Google,12/28/18,15:27:50,00:00:01
Snapchat,12/28/18,15:27:50,00:00:18
Google,12/28/18,15:28:09,00:00:01
Google,12/28/18,15:28:10,00:00:01
Twitter,12/28/18,15:28:12,00:00:34
Google,12/28/18,15:28:47,00:00:01
Instagram,12/28/18,15:28:47,00:00:03
Google,12/28/18,15:28:52,00:00:01
Gmail,12/28/18,15:28:52,00:00:08
Google,12/28/18,15:29:03,00:00:02
Screen off (locked),12/28/18,15:29:04,00:15:46
Screen on (locked),12/28/18,15:44:50,00:00:02
Screen off (locked),12/28/18,15:44:52,00:10:00
Screen on (locked),12/28/18,15:54:52,00:00:43
Screen off (locked),12/28/18,15:55:36,00:01:28
Screen on (locked),12/28/18,15:57:03,00:00:02
Screen off (locked),12/28/18,15:57:06,00:00:31
Screen on (locked),12/28/18,15:57:37,00:00:06
Screen off (locked),12/28/18,15:57:43,00:00:04
Screen on (locked),12/28/18,15:57:47,00:00:02
Screen off (locked),12/28/18,15:57:49,00:00:29
Screen on (locked),12/28/18,15:58:18,00:00:02
Screen off (locked),12/28/18,15:58:20,00:11:33
Screen on (locked),12/28/18,16:09:53,00:00:01
Google,12/28/18,16:09:53,00:00:13
Screen off (locked),12/28/18,16:10:07,00:01:58
Screen on (locked),12/28/18,16:12:05,00:00:04
Screen off (locked),12/28/18,16:12:09,00:01:21
Screen on (locked),12/28/18,16:13:30,00:00:11
Screen off (locked),12/28/18,16:13:41,01:07:20
Screen on (locked),12/28/18,17:21:00,00:00:02
Screen on (unlocked),12/28/18,17:21:02,00:00:02
Google,12/28/18,17:21:05,00:00:08
Phone,12/28/18,17:21:13,00:00:17
Google,12/28/18,17:21:30,00:00:01
Messages,12/28/18,17:21:30,00:00:18
Google,12/28/18,17:21:48,00:00:03
Screen off (locked),12/28/18,17:21:51,00:01:17
Screen on (locked),12/28/18,17:23:09,00:00:02
Screen on (unlocked),12/28/18,17:23:10,00:00:00
Google,12/28/18,17:23:10,00:00:07
Instagram,12/28/18,17:23:17,00:00:10
Google,12/28/18,17:23:27,00:00:01
Chrome,12/28/18,17:23:28,00:00:38
Google,12/28/18,17:24:06,00:00:50
Instagram,12/28/18,17:24:56,00:02:00
Snapchat,12/28/18,17:26:56,00:00:57
Google,12/28/18,17:27:53,00:00:01
Chrome,12/28/18,17:27:54,00:00:08
Snapchat,12/28/18,17:28:02,00:01:04
Chrome,12/28/18,17:29:09,00:02:12
Snapchat,12/28/18,17:31:21,00:00:30
Google,12/28/18,17:31:51,00:00:41
Snapchat,12/28/18,17:32:32,00:00:41
Google,12/28/18,17:33:13,00:00:03
Screen off (locked),12/28/18,17:33:17,00:00:43
Screen on (locked),12/28/18,17:34:00,00:00:04
Screen on (unlocked),12/28/18,17:34:03,00:00:00
Google,12/28/18,17:34:03,00:00:06
Instagram,12/28/18,17:34:09,00:00:04
Google,12/28/18,17:34:14,00:00:12
Screen off (locked),12/28/18,17:34:26,00:01:24
Screen on (locked),12/28/18,17:35:51,00:00:01
Screen on (unlocked),12/28/18,17:35:52,00:00:00
Google,12/28/18,17:35:52,00:00:04
Instagram,12/28/18,17:35:57,00:00:39
Google,12/28/18,17:36:35,00:00:03
Screen off (locked),12/28/18,17:36:38,00:00:02
Screen on (locked),12/28/18,17:36:39,00:00:00
Screen on (unlocked),12/28/18,17:36:40,00:00:00
Google,12/28/18,17:36:40,00:00:01
WhatsApp,12/28/18,17:36:42,00:00:25
Google,12/28/18,17:37:07,00:00:01
WhatsApp,12/28/18,17:37:08,00:00:01
Google,12/28/18,17:37:09,00:00:01
Twitter,12/28/18,17:37:10,00:00:36
Google,12/28/18,17:37:45,00:00:01
Chrome,12/28/18,17:37:46,00:00:57
Snapchat,12/28/18,17:38:43,00:00:09
Chrome,12/28/18,17:38:54,00:06:11
Google,12/28/18,17:45:05,00:00:01
Instagram,12/28/18,17:45:05,00:00:06
Google,12/28/18,17:45:11,00:00:01
Screen off (locked),12/28/18,17:45:13,00:00:07
Screen off,12/28/18,17:45:20,00:00:02
Screen on (unlocked),12/28/18,17:45:21,00:00:01
Google,12/28/18,17:45:22,00:00:02
Screen on (locked),12/28/18,17:45:24,00:00:00
Screen on (unlocked),12/28/18,17:45:24,00:00:03
Screen off (locked),12/28/18,17:45:27,00:00:04
Screen on (locked),12/28/18,17:45:30,00:00:02
Screen on (unlocked),12/28/18,17:45:32,00:00:00
Google,12/28/18,17:45:32,00:00:02
Swiggy,12/28/18,17:45:35,00:01:01
Google,12/28/18,17:46:36,00:00:02
Screen off (locked),12/28/18,17:46:38,00:00:13
Screen on (locked),12/28/18,17:46:51,00:00:00
Screen on (unlocked),12/28/18,17:46:51,00:00:00
Google,12/28/18,17:46:52,00:00:01
Instagram,12/28/18,17:46:53,00:00:07
Google,12/28/18,17:47:00,00:00:04
Calculator,12/28/18,17:47:04,00:00:04
Google,12/28/18,17:47:08,00:00:01
Gmail,12/28/18,17:47:10,00:00:16
Google,12/28/18,17:47:25,00:00:01
Instagram,12/28/18,17:47:27,00:00:08
Google,12/28/18,17:47:35,00:00:05
Google Pay,12/28/18,17:47:40,00:00:32
Instagram,12/28/18,17:48:12,00:00:40
Calculator,12/28/18,17:48:55,00:00:02
Chrome,12/28/18,17:48:59,00:01:40
Instagram,12/28/18,17:50:39,00:00:55
Chrome,12/28/18,17:51:35,00:03:21
Instagram,12/28/18,17:54:58,00:02:18
Google,12/28/18,17:57:18,00:00:03
Screen off (locked),12/28/18,17:57:21,00:01:29
Screen on (locked),12/28/18,17:58:49,00:00:02
Screen off (locked),12/28/18,17:58:51,00:01:39
Screen on (locked),12/28/18,18:00:30,00:00:03
Google,12/28/18,18:00:33,00:00:00
Screen on (unlocked),12/28/18,18:00:33,00:00:03
Uber,12/28/18,18:00:36,00:00:16
Google,12/28/18,18:00:53,00:00:01
Chrome,12/28/18,18:00:54,00:01:31
Google,12/28/18,18:02:27,00:00:08
OlaCabs,12/28/18,18:02:35,00:00:01
Google Play services,12/28/18,18:02:36,00:00:05
OlaCabs,12/28/18,18:02:41,00:00:38
Google,12/28/18,18:03:21,00:00:08
Instagram,12/28/18,18:03:29,00:00:10
Google,12/28/18,18:03:41,00:00:12
OlaCabs,12/28/18,18:03:53,00:00:16
Google,12/28/18,18:04:10,00:00:02
Screen off (locked),12/28/18,18:04:11,00:00:08
Screen on (locked),12/28/18,18:04:19,00:00:18
Screen off (locked),12/28/18,18:04:38,00:00:00
Screen on (locked),12/28/18,18:04:38,00:00:02
Screen off (locked),12/28/18,18:04:40,00:09:24
Screen on (locked),12/28/18,18:14:03,00:00:01
Screen on (unlocked),12/28/18,18:14:05,00:00:00
Google,12/28/18,18:14:05,00:00:04
Screen off (locked),12/28/18,18:14:09,00:02:44
Screen on (locked),12/28/18,18:16:52,00:00:01
Screen on (unlocked),12/28/18,18:16:54,00:00:00
Google,12/28/18,18:16:54,00:00:05
Instagram,12/28/18,18:16:59,00:00:24
Google,12/28/18,18:17:24,00:00:02
Screen off (locked),12/28/18,18:17:26,00:18:01
Screen off,12/28/18,18:35:27,00:00:00
Screen on (unlocked),12/28/18,18:35:27,00:00:02
Google,12/28/18,18:35:29,00:00:04
Instagram,12/28/18,18:35:33,00:00:21
Google,12/28/18,18:35:54,00:00:01
Chrome,12/28/18,18:35:55,00:00:43
Google,12/28/18,18:36:37,00:00:01
Instagram,12/28/18,18:36:38,00:00:10
Chrome,12/28/18,18:36:49,00:00:29
Google,12/28/18,18:37:18,00:00:23
Settings,12/28/18,18:37:41,00:00:07
Google,12/28/18,18:37:47,00:00:04
Settings,12/28/18,18:37:51,00:00:11
Google,12/28/18,18:38:02,00:00:01
Chrome,12/28/18,18:38:03,00:00:13
Google,12/28/18,18:38:16,00:00:04
WhatsApp,12/28/18,18:38:19,00:00:10
Google,12/28/18,18:38:29,00:00:02
Chrome,12/28/18,18:38:31,00:00:06
WhatsApp,12/28/18,18:38:38,00:00:07
Google,12/28/18,18:38:45,00:00:26
Instagram,12/28/18,18:39:11,00:00:01
Google,12/28/18,18:39:12,00:00:01
Viber,12/28/18,18:39:14,00:00:09
Google,12/28/18,18:39:23,00:00:02
Maps,12/28/18,18:39:25,00:00:05
Google Play services,12/28/18,18:39:30,00:00:01
Maps,12/28/18,18:39:31,00:00:01
Google,12/28/18,18:39:32,00:00:04
Google Play Music,12/28/18,18:39:37,00:00:20
Google,12/28/18,18:39:56,00:00:06
Settings,12/28/18,18:40:02,00:00:05
Google,12/28/18,18:40:07,00:00:03
Photos,12/28/18,18:40:10,00:00:52
Settings,12/28/18,18:41:04,00:00:17
Files,12/28/18,18:41:21,00:00:51
Drive,12/28/18,18:42:12,00:00:05
WPS Office,12/28/18,18:42:17,00:00:40
Drive,12/28/18,18:42:57,00:00:01
Files,12/28/18,18:42:59,00:00:14
Drive,12/28/18,18:43:13,00:00:02
Files,12/28/18,18:43:15,00:00:04
Drive,12/28/18,18:43:19,00:00:04
Files,12/28/18,18:43:23,00:00:16
Drive,12/28/18,18:43:39,00:00:06
Files,12/28/18,18:43:45,00:00:01
Google Play Music,12/28/18,18:43:50,00:00:07
Google,12/28/18,18:43:57,00:00:37
Gmail,12/28/18,18:44:33,00:00:03
Google,12/28/18,18:44:41,00:00:11
Screen off (locked),12/28/18,18:44:52,00:21:45
Screen on (locked),12/28/18,19:06:37,00:00:03
Screen on (unlocked),12/28/18,19:06:40,00:00:03
Google,12/28/18,19:06:42,00:00:06
Chrome,12/28/18,19:06:48,00:00:27
Google,12/28/18,19:07:15,00:00:01
Instagram,12/28/18,19:07:15,00:01:53
Google,12/28/18,19:09:08,00:00:04
Uber,12/28/18,19:09:12,00:00:07
Google,12/28/18,19:09:22,00:00:33
Lite,12/28/18,19:09:55,00:12:39
Google,12/28/18,19:22:35,00:00:01
Twitter,12/28/18,19:22:36,00:00:02
WhatsApp,12/28/18,19:22:41,00:00:02
Google,12/28/18,19:22:43,00:00:03
Screen off (locked),12/28/18,19:22:47,00:01:44
Screen on (locked),12/28/18,19:24:31,00:00:03
Screen on (unlocked),12/28/18,19:24:34,00:00:00
Google,12/28/18,19:24:34,00:00:01
WhatsApp,12/28/18,19:24:35,00:00:01
Google,12/28/18,19:24:37,00:00:06
Merriam-Webster Dictionary,12/28/18,19:24:43,00:00:11
Google,12/28/18,19:24:55,00:00:03
App Usage,12/28/18,19:24:58,00:00:47
WhatsApp,12/28/18,19:25:47,00:00:07
WPS Office,12/28/18,19:25:53,00:01:14
Google,12/28/18,19:27:07,00:00:02
App Usage,12/28/18,19:27:09,00:00:39
WPS Office,12/28/18,19:27:51,00:01:26
Screen off,12/28/18,19:29:17,01:45:27
Screen on (locked),12/28/18,21:14:44,00:00:02
Screen on (unlocked),12/28/18,21:14:47,00:00:04
WPS Office,12/28/18,21:14:51,00:00:06
Screen off (locked),12/28/18,21:14:56,00:16:35
Screen on (locked),12/28/18,21:31:31,00:00:03
Screen on (unlocked),12/28/18,21:31:34,00:00:00
WPS Office,12/28/18,21:31:34,00:00:02
Google,12/28/18,21:31:37,00:00:01
Screen off (locked),12/28/18,21:31:38,00:04:40
Screen on (locked),12/28/18,21:36:18,00:00:03
Screen on (unlocked),12/28/18,21:36:21,00:00:00
Google,12/28/18,21:36:21,00:00:05
Screen on (locked),12/28/18,21:36:26,00:00:01
Screen off (locked),12/28/18,21:36:27,00:12:18
Screen on (locked),12/28/18,21:48:45,00:00:02
Screen on (unlocked),12/28/18,21:48:47,00:00:02
Google,12/28/18,21:48:49,00:00:03
Instagram,12/28/18,21:48:52,00:00:14
Google,12/28/18,21:49:06,00:00:02
Screen off (locked),12/28/18,21:49:08,00:00:19
Screen on (locked),12/28/18,21:49:27,00:00:02
Screen on (unlocked),12/28/18,21:49:28,00:00:00
Google,12/28/18,21:49:28,00:00:08
Screen off (locked),12/28/18,21:49:36,00:01:39
Screen on (locked),12/28/18,21:51:15,00:00:01
Screen on (unlocked),12/28/18,21:51:16,00:00:00
Google,12/28/18,21:51:16,00:00:08
Instagram,12/28/18,21:51:24,00:09:08
Google,12/28/18,22:00:32,00:00:01
Camera,12/28/18,22:00:33,00:01:21
Google,12/28/18,22:01:54,00:00:03
Instagram,12/28/18,22:01:57,00:06:36
Google,12/28/18,22:08:32,00:00:01
WhatsApp,12/28/18,22:08:33,00:03:08
Google,12/28/18,22:11:40,00:00:01
Instagram,12/28/18,22:11:41,00:01:08
Google,12/28/18,22:12:49,00:00:03
Screen off (locked),12/28/18,22:12:52,00:02:00
Screen on (locked),12/28/18,22:14:52,00:00:00
Screen on (unlocked),12/28/18,22:14:52,00:00:01
Google,12/28/18,22:14:53,00:00:01
Instagram,12/28/18,22:14:54,00:01:06
WhatsApp,12/28/18,22:16:01,00:01:46
Google,12/28/18,22:17:46,00:00:01
Screen off (locked),12/28/18,22:17:48,00:08:35
Screen on (locked),12/28/18,22:26:23,00:00:03
Screen on (unlocked),12/28/18,22:26:26,00:00:00
Google,12/28/18,22:26:26,00:00:08
Screen off (locked),12/28/18,22:26:34,00:01:42
Screen on (locked),12/28/18,22:28:16,00:00:02
Screen off (locked),12/28/18,22:28:17,00:00:03
Screen on (locked),12/28/18,22:28:20,00:00:02
Screen on (unlocked),12/28/18,22:28:22,00:00:00
Google,12/28/18,22:28:22,00:00:49
Screen off (locked),12/28/18,22:29:11,00:17:13
Screen on (locked),12/28/18,22:46:24,00:00:02
Screen on (unlocked),12/28/18,22:46:26,00:00:02
Google,12/28/18,22:46:28,00:00:08
Instagram,12/28/18,22:46:36,00:00:34
Google,12/28/18,22:47:10,00:00:02
Screen off (locked),12/28/18,22:47:12,00:12:09
Screen on (locked),12/28/18,22:59:21,00:00:01
Screen on (unlocked),12/28/18,22:59:22,00:00:00
Google,12/28/18,22:59:22,00:00:01
Instagram,12/28/18,22:59:23,00:00:45
Screen off (locked),12/28/18,23:00:07,00:10:33
Screen on (locked),12/28/18,23:10:41,00:00:02
Screen on (unlocked),12/28/18,23:10:43,00:00:00
Instagram,12/28/18,23:10:43,00:00:04
Google,12/28/18,23:10:47,00:00:02
Screen off (locked),12/28/18,23:10:50,00:00:28
Screen on (locked),12/28/18,23:11:18,00:00:00
Screen on (unlocked),12/28/18,23:11:18,00:00:00
Google,12/28/18,23:11:18,00:00:04
WhatsApp,12/28/18,23:11:22,00:00:02
Google,12/28/18,23:11:24,00:00:13
Instagram,12/28/18,23:11:37,00:00:05
Google,12/28/18,23:11:42,00:00:02
Screen off (locked),12/28/18,23:11:44,00:00:34
Screen off,12/28/18,23:12:18,00:00:00
Screen on (unlocked),12/28/18,23:12:18,00:00:01
Instagram,12/28/18,23:12:19,00:00:18
Google,12/28/18,23:12:37,00:00:02
Screen off (locked),12/28/18,23:12:39,00:10:24
Screen on (locked),12/28/18,23:23:02,00:00:00
Device boot,12/28/18,23:25:45,00:00:01
Google,12/28/18,23:25:46,00:00:02
Screen off,12/28/18,23:25:47,00:20:55
Screen on (locked),12/28/18,23:46:42,00:00:02
Google,12/28/18,23:46:44,00:00:00
Screen on (unlocked),12/28/18,23:46:44,00:00:07
Screen off (locked),12/28/18,23:46:50,00:01:40
Screen on (locked),12/28/18,23:48:31,00:00:01
Screen on (unlocked),12/28/18,23:48:32,00:00:01
